,state,action,reward,next_state,done
576,00000000000000000000000000000000000000000000000000000000000000000000000000000000011000000001000001000100001100000000111011000101100110011110110101111101111111111011111111101111111110111111111101111111,4,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001001110001100000000111011000101100110011110110101111101111111111011111111101111111110111111111101111111,False
577,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001001110001100000000111011000101100110011110110101111101111111111011111111101111111110111111111101111111,4,1,00000000000000010000000111000000000000000000000000000000000000000000000000000000000000000001000001000100001100110000111011000101100110011110110101111101111111111011111111101111111110111111111101111111,False
578,00000000000000010000000111000000000000000000000000000000000000000000000000000000000000000001000001000100001100110000111011000101100110011110110101111101111111111011111111101111111110111111111101111111,0,1,00000000000000000000000001000000011100000000000000000000000000000000000000000000000000000001000001000100001100110000111011000101100110011110110101111101111111111011111111101111111110111111111101111111,False
579,00000000000000000000000001000000011100000000000000000000000000000000000000000000000000000001000001000100001100110000111011000101100110011110110101111101111111111011111111101111111110111111111101111111,4,1,00000000000000000000000000000000011000000000100000000010000000000000000000000000000000000001000001000100001100110000111011000101100110011110110101111101111111111011111111101111111110111111111101111111,False
580,00000000000000000000000000000000011000000000100000000010000000000000000000000000000000000001000001000100001100110000111011000101100110011110110101111101111111111011111111101111111110111111111101111111,0,1,00000000000000000000000000000000000000000001100000000010000000001000000000000000000000000001000001000100001100110000111011000101100110011110110101111101111111111011111111101111111110111111111101111111,False
581,00000000000000000000000000000000000000000001100000000010000000001000000000000000000000000001000001000100001100110000111011000101100110011110110101111101111111111011111111101111111110111111111101111111,2,1,00000000000000000000000000000000000000000000000000001100000000010000000001000000000000000001000001000100001100110000111011000101100110011110110101111101111111111011111111101111111110111111111101111111,False
582,00000000000000000000000000000000000000000000000000001100000000010000000001000000000000000001000001000100001100110000111011000101100110011110110101111101111111111011111111101111111110111111111101111111,0,1,00000000000000000000000000000000000000000000000000000000000000110000000001000000000100000001000001000100001100110000111011000101100110011110110101111101111111111011111111101111111110111111111101111111,False
583,00000000000000000000000000000000000000000000000000000000000000110000000001000000000100000001000001000100001100110000111011000101100110011110110101111101111111111011111111101111111110111111111101111111,0,1,00000000000000000000000000000000000000000000000000000000000000000000000011000000000100000001010001000100001100110000111011000101100110011110110101111101111111111011111111101111111110111111111101111111,False
584,00000000000000000000000000000000000000000000000000000000000000000000000011000000000100000001010001000100001100110000111011000101100110011110110101111101111111111011111111101111111110111111111101111111,0,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000001100000001010001000101001100110000111011000101100110011110110101111101111111111011111111101111111110111111111101111111,False
585,00000000000000000000000000000000000000000000000000000000000000000000000000000000001100000001010001000101001100110000111011000101100110011110110101111101111111111011111111101111111110111111111101111111,1,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011001000100101100110010111011000101100110011110110101111101111111111011111111101111111110111111111101111111,False
586,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011001000100101100110010111011000101100110011110110101111101111111111011111111101111111110111111111101111111,2,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001000111001100110100111011010101100110011110110101111101111111111011111111101111111110111111111101111111,False
587,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001000111001100110100111011010101100110011110110101111101111111111011111111101111111110111111111101111111,0,1,00001100000001100000000000000000000000000000000000000000000000000000000000000000000000000001000001000100001100111100111011010101100111011110110101111101111111111011111111101111111110111111111101111111,False
588,00001100000001100000000000000000000000000000000000000000000000000000000000000000000000000001000001000100001100111100111011010101100111011110110101111101111111111011111111101111111110111111111101111111,0,1,00000000000000110000000110000000000000000000000000000000000000000000000000000000000000000001000001000100001100111100111011010101100111011110110101111101111111111011111111101111111110111111111101111111,False
589,00000000000000110000000110000000000000000000000000000000000000000000000000000000000000000001000001000100001100111100111011010101100111011110110101111101111111111011111111101111111110111111111101111111,1,1,00000000000000000000000001100000001100000000000000000000000000000000000000000000000000000001000001000100001100111100111011010101100111011110110101111101111111111011111111101111111110111111111101111111,False
590,00000000000000000000000001100000001100000000000000000000000000000000000000000000000000000001000001000100001100111100111011010101100111011110110101111101111111111011111111101111111110111111111101111111,2,1,00000000000000000000000000000000011000000011000000000000000000000000000000000000000000000001000001000100001100111100111011010101100111011110110101111101111111111011111111101111111110111111111101111111,False
591,00000000000000000000000000000000011000000011000000000000000000000000000000000000000000000001000001000100001100111100111011010101100111011110110101111101111111111011111111101111111110111111111101111111,1,1,00000000000000000000000000000000000000000000110000000110000000000000000000000000000000000001000001000100001100111100111011010101100111011110110101111101111111111011111111101111111110111111111101111111,False
592,00000000000000000000000000000000000000000000110000000110000000000000000000000000000000000001000001000100001100111100111011010101100111011110110101111101111111111011111111101111111110111111111101111111,1,1,00000000000000000000000000000000000000000000000000000000110000000110000000000000000000000001000001000100001100111100111011010101100111011110110101111101111111111011111111101111111110111111111101111111,False
593,00000000000000000000000000000000000000000000000000000000110000000110000000000000000000000001000001000100001100111100111011010101100111011110110101111101111111111011111111101111111110111111111101111111,4,1,00000000000000000000000000000000000000000000000000000000000000000100000000011000000000100001000001000100001100111100111011010101100111011110110101111101111111111011111111101111111110111111111101111111,False
594,00000000000000000000000000000000000000000000000000000000000000000100000000011000000000100001000001000100001100111100111011010101100111011110110101111101111111111011111111101111111110111111111101111111,0,1,00001000000000100000000010000000001000000000000000000000000000000000000000010000000001100001000011000100001100111100111011010101100111011110110101111101111111111011111111101111111110111111111101111111,False
595,00001000000000100000000010000000001000000000000000000000000000000000000000010000000001100001000011000100001100111100111011010101100111011110110101111101111111111011111111101111111110111111111101111111,0,1,00000000000000100000000010000000001000000000100000000000000000000000000000010000000001100001000011000100001100111100111011010101100111011110110101111101111111111011111111101111111110111111111101111111,False
596,00000000000000100000000010000000001000000000100000000000000000000000000000010000000001100001000011000100001100111100111011010101100111011110110101111101111111111011111111101111111110111111111101111111,1,1,00000000000000000000000010000000001000000000100000000010000000000000000000010000000001100001000011000100001100111100111011010101100111011110110101111101111111111011111111101111111110111111111101111111,False
597,00000000000000000000000010000000001000000000100000000010000000000000000000010000000001100001000011000100001100111100111011010101100111011110110101111101111111111011111111101111111110111111111101111111,0,1,00000000000000000000000000000000001000000000100000000010000000001000000000010000000001100001000011000100001100111100111011010101100111011110110101111101111111111011111111101111111110111111111101111111,False
598,00000000000000000000000000000000001000000000100000000010000000001000000000010000000001100001000011000100001100111100111011010101100111011110110101111101111111111011111111101111111110111111111101111111,0,1,00000000000000000000000000000000000000000000100000000010000000001000000000110000000001100001000011000100001100111100111011010101100111011110110101111101111111111011111111101111111110111111111101111111,False
599,00000000000000000000000000000000000000000000100000000010000000001000000000110000000001100001000011000100001100111100111011010101100111011110110101111101111111111011111111101111111110111111111101111111,0,1,00000000000000000000000000000000000000000000000000000010000000001000000000110000000011100001000011000100001100111100111011010101100111011110110101111101111111111011111111101111111110111111111101111111,False
600,00000000000000000000000000000000000000000000000000000010000000001000000000110000000011100001000011000100001100111100111011010101100111011110110101111101111111111011111111101111111110111111111101111111,0,1,00000000000000000000000000000000000000000000000000000000000000001000000000110000000011100001001011000100001100111100111011010101100111011110110101111101111111111011111111101111111110111111111101111111,False
601,00000000000000000000000000000000000000000000000000000000000000001000000000110000000011100001001011000100001100111100111011010101100111011110110101111101111111111011111111101111111110111111111101111111,0,1,00000000000000000000000000000000000000000000000000000000000000000000000000110000000011100001001011000100101100111100111011010101100111011110110101111101111111111011111111101111111110111111111101111111,False
602,00000000000000000000000000000000000000000000000000000000000000000000000000110000000011100001001011000100101100111100111011010101100111011110110101111101111111111011111111101111111110111111111101111111,0,1,00000000000000000000000000000000000000000000000000000000000000000000000000010000000011100001001011000100101100111110111011010101100111011110110101111101111111111011111111101111111110111111111101111111,False
603,00000000000000000000000000000000000000000000000000000000000000000000000000010000000011100001001011000100101100111110111011010101100111011110110101111101111111111011111111101111111110111111111101111111,0,1,00000000000000000000000000000000000000000000000000000000000000000000000000010000000001100001001011000100101100111110111011011101100111011110110101111101111111111011111111101111111110111111111101111111,False
604,00000000000000000000000000000000000000000000000000000000000000000000000000010000000001100001001011000100101100111110111011011101100111011110110101111101111111111011111111101111111110111111111101111111,0,1,00000000000000000000000000000000000000000000000000000000000000000000000000010000000001100001000011000100101100111110111011011101100111111110110101111101111111111011111111101111111110111111111101111111,False
605,00000000000000000000000000000000000000000000000000000000000000000000000000010000000001100001000011000100101100111110111011011101100111111110110101111101111111111011111111101111111110111111111101111111,0,1,00011100000000100000000000000000000000000000000000000000000000000000000000010000000001100001000011000100001100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
606,00011100000000100000000000000000000000000000000000000000000000000000000000010000000001100001000011000100001100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,2,1,00000000000011100000000100000000000000000000000000000000000000000000000000010000000001100001000011000100001100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
607,00000000000011100000000100000000000000000000000000000000000000000000000000010000000001100001000011000100001100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,2,1,00000000000000000000111000000001000000000000000000000000000000000000000000010000000001100001000011000100001100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
608,00000000000000000000111000000001000000000000000000000000000000000000000000010000000001100001000011000100001100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,1,1,00000000000000000000000000000000111000000001000000000000000000000000000000010000000001100001000011000100001100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
609,00000000000000000000000000000000111000000001000000000000000000000000000000010000000001100001000011000100001100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,4,1,00000000000000000000000000000000010000000001100000000100000000000000000000010000000001100001000011000100001100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
610,00000000000000000000000000000000010000000001100000000100000000000000000000010000000001100001000011000100001100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,4,1,00000000000000000000000000000000000000000001000000001110000000000000000000010000000001100001000011000100001100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
611,00000000000000000000000000000000000000000001000000001110000000000000000000010000000001100001000011000100001100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,0,1,00000000000000000000000000000000000000000000000000000100000000111000000000010000000001100001000011000100001100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
612,00000000000000000000000000000000000000000000000000000100000000111000000000010000000001100001000011000100001100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,0,1,00000000000000000000000000000000000000000000000000000000000000010000000011110000000001100001000011000100001100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
613,00000000000000000000000000000000000000000000000000000000000000010000000011110000000001100001000011000100001100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,0,1,00000000000000000000000000000000000000000000000000000000000000000000000001010000001111100001000011000100001100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
614,00000000000000000000000000000000000000000000000000000000000000000000000001010000001111100001000011000100001100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,0,1,00000000000000000000000000000000000000000000000000000000000000000000000000010000000101100001111011000100001100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
615,00000000000000000000000000000000000000000000000000000000000000000000000000010000000101100001111011000100001100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,1,1,00001000000000100000000110000000000000000000000000000000000000000000000000010000000001100001001011000101111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
616,00001000000000100000000110000000000000000000000000000000000000000000000000010000000001100001001011000101111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,0,1,00000000000000100000000010000000011000000000000000000000000000000000000000010000000001100001001011000101111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
617,00000000000000100000000010000000011000000000000000000000000000000000000000010000000001100001001011000101111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,2,1,00000000000000000000001000000000100000000110000000000000000000000000000000010000000001100001001011000101111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
618,00000000000000000000001000000000100000000110000000000000000000000000000000010000000001100001001011000101111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,4,1,00000000000000000000000000000000000000000111000000000100000000000000000000010000000001100001001011000101111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
619,00000000000000000000000000000000000000000111000000000100000000000000000000010000000001100001001011000101111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,4,1,00000000000000000000000000000000000000000011000000001000000000100000000000010000000001100001001011000101111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
620,00000000000000000000000000000000000000000011000000001000000000100000000000010000000001100001001011000101111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,0,1,00000000000000000000000000000000000000000000000000001100000000100000000010010000000001100001001011000101111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
621,00000000000000000000000000000000000000000000000000001100000000100000000010010000000001100001001011000101111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,0,1,00000000000000000000000000000000000000000000000000000000000000110000000010010000001001100001001011000101111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
622,00000000000000000000000000000000000000000000000000000000000000110000000010010000001001100001001011000101111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,0,1,00000000000000000000000000000000000000000000000000000000000000000000000011010000001001100001101011000101111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
623,00000000000000000000000000000000000000000000000000000000000000000000000011010000001001100001101011000101111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,0,1,00001000000000110000000010000000000000000000000000000000000000000000000000010000001101100001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
624,00001000000000110000000010000000000000000000000000000000000000000000000000010000001101100001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,1,1,00000000000000010000000001100000000100000000000000000000000000000000000000010000001101100001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
625,00000000000000010000000001100000000100000000000000000000000000000000000000010000001101100001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,4,1,00000000000000000000000000010000000011100000000000000000000000000000000000010000001101100001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
626,00000000000000000000000000010000000011100000000000000000000000000000000000010000001101100001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,4,1,00000000000000000000000000000000000001000000001100000000010000000000000000010000001101100001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
627,00000000000000000000000000000000000001000000001100000000010000000000000000010000001101100001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,0,1,00000000000000000000000000000000000000000000000100000000110000000001000000010000001101100001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
628,00000000000000000000000000000000000000000000000100000000110000000001000000010000001101100001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,0,1,00000000000000000000000000000000000000000000000000000000010000000011000000010100001101100001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
629,00000000000000000000000000000000000000000000000000000000010000000011000000010100001101100001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,0,1,00011000000001100000000000000000000000000000000000000000000000000001000000011100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
630,00011000000001100000000000000000000000000000000000000000000000000001000000011100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,2,1,00000000000011000000001100000000000000000000000000000000000000000001000000011100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
631,00000000000011000000001100000000000000000000000000000000000000000001000000011100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,0,1,00000000000000000000001100000000110000000000000000000000000000000001000000011100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
632,00000000000000000000001100000000110000000000000000000000000000000001000000011100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,0,1,00000000000000000000000000000000110000000011000000000000000000000001000000011100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
633,00000000000000000000000000000000110000000011000000000000000000000001000000011100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,0,1,00000000000000000000000000000000000000000011000000001100000000000001000000011100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
634,00000000000000000000000000000000000000000011000000001100000000000001000000011100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,0,1,00000000000000000000000000000000000000000000000000001100000000110001000000011100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
635,00000000000000000000000000000000000000000000000000001100000000110001000000011100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,0,1,00000100000000110000000010000000000000000000000000000000000000110001000011011100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
636,00000100000000110000000010000000000000000000000000000000000000110001000011011100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,1,1,00000000000000001000000001100000000100000000000000000000000000110001000011011100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
637,00000000000000001000000001100000000100000000000000000000000000110001000011011100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,1,1,00000000000000000000000000010000000011000000001000000000000000110001000011011100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
638,00000000000000000000000000010000000011000000001000000000000000110001000011011100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,0,1,00000000000000000000000000000000000001000000001100000000100000110001000011011100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
639,00000000000000000000000000000000000001000000001100000000100000110001000011011100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,0,1,00001000000000100000000110000000000000000000000100000000110000110011000011011100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
640,00001000000000100000000110000000000000000000000100000000110000110011000011011100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,0,1,00000000000000100000000010000000011000000000000100000000110000110011000011011100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
641,00000000000000100000000010000000011000000000000100000000110000110011000011011100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,4,1,00000000000000000000000011000000001000000000100100000000110000110011000011011100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
642,00000000000000000000000011000000001000000000100100000000110000110011000011011100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,0,1,00000000000000000000000000000000001100000000100100000010110000110011000011011100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
643,00000000000000000000000000000000001100000000100100000010110000110011000011011100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,0,1,00000000000000000000000000000000000000000000110100000010110000111011000011011100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
644,00000000000000000000000000000000000000000000110100000010110000111011000011011100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,0,1,00000000000000000000000000000000000000000000000100000011110000111011000011111100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
645,00000000000000000000000000000000000000000000000100000011110000111011000011111100001101110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,0,1,00011000000000110000000000000000000000000000000100000000110000111111000011111100001111110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
646,00011000000000110000000000000000000000000000000100000000110000111111000011111100001111110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,0,1,00000000000001100000000011000000000000000000000100000000110000111111000011111100001111110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
647,00000000000001100000000011000000000000000000000100000000110000111111000011111100001111110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,4,1,00000000000000001000000001100000000100000000000100000000110000111111000011111100001111110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
648,00000000000000001000000001100000000100000000000100000000110000111111000011111100001111110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,1,1,00001000000000100000000110010000000011000000001100000000110000111111000011111100001111110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
649,00001000000000100000000110010000000011000000001100000000110000111111000011111100001111110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,0,1,00000000000000100000000010010000011011000000001100000000110000111111000011111100001111110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
650,00000000000000100000000010010000011011000000001100000000110000111111000011111100001111110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,4,1,00000000000000000000000000010000011111000000011100000000110000111111000011111100001111110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
651,00000000000000000000000000010000011111000000011100000000110000111111000011111100001111110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,4,1,00111100000000000000000000010000001111000000101100000010110000111111000011111100001111110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
652,00111100000000000000000000010000001111000000101100000010110000111111000011111100001111110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,4,1,00000000000011110000000000010000001111000000101100000010110000111111000011111100001111110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,False
653,00000000000011110000000000010000001111000000101100000010110000111111000011111100001111110001101011000111111100111110111011011101100111111110110111111101111111111011111111101111111110111111111101111111,0,1,00001100000000100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,True
654,00001100000000100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,1,00000000000000110000000010000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,True
655,00000000000000110000000010000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,1,00000000000000000000000011000000001000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,True
656,00000000000000000000000011000000001000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,1,00000000000000000000000000000000001100000000100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,True
657,00000000000000000000000000000000001100000000100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4,1,00000000000000000000000000000000000000000001000000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,True
658,00000000000000000000000000000000000000000001000000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,1,00000000000000000000000000000000000000000000000000000100000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,True
659,00000000000000000000000000000000000000000000000000000100000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2,1,00000000000000000000000000000000000000000000000000000000000001000000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,True
660,00000000000000000000000000000000000000000000000000000000000001000000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,1,00000000000000000000000000000000000000000000000000000000000000000000000100000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,True
661,00000000000000000000000000000000000000000000000000000000000000000000000100000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,True
662,00000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,True
663,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,True
664,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000011100000000000000000000000000000000000000000000000000000000000000000000000000000,True
665,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000011100000000000000000000000000000000000000000000000000000000000000000000000000000,0,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001110000000000000000000000000000000000000000000000000000000000000000000,True
666,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001110000000000000000000000000000000000000000000000000000000000000000000,0,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000111000000000000000000000000000000000000000000000000000000000,True
667,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000111000000000000000000000000000000000000000000000000000000000,0,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000011100000000000000000000000000000000000000000000000,True
668,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000011100000000000000000000000000000000000000000000000,0,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001110000000000000000000000000000000000000,True
669,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001110000000000000000000000000000000000000,0,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000111000000000000000000000000000,True
670,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000111000000000000000000000000000,0,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000011100000000000000000,True
671,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000011100000000000000000,0,1,00001000000000110000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001110000000,True
672,00001000000000110000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001110000000,0,1,00000000000000100000000011000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001110000000,True
