,state,action,reward,next_state,done
1874,00011000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000011000000011000000000000000000000011000000001100000000010000000001000000010100000001110000000011000000001100000000010000000011000000001100000000010000000001000000001100000000110000000011,False
1875,00011000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000110000000110000000000011000000001100000000010000000001000000010100000001110000000011000000001100000000010000000011000000001100000000010000000001000000001100000000110000000011,False
1876,00011000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00010000000001100000000010000000000001100000001111000000001100000000010000000001000000010100000001110000000011000000001100000000010000000011000000001100000000010000000001000000001100000000110000000011,False
1877,00011000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000100000000011000000000101100000001111000000001100000000010000000001000000010100000001110000000011000000001100000000010000000011000000001100000000010000000001000000001100000000110000000011,False
1878,00011000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00001100000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,True
1879,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,False
1880,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000001111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,False
1881,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,False
1882,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000001111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,False
1883,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,False
1884,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,False
1885,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000000000001111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,False
1886,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,False
1887,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,False
1888,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,False
1889,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111100000000000000000000000000000000000000000000000000000000000000000000000000000000,False
1890,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000,False
1891,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000000000000000000000000000000000000000000000000000000000000,False
1892,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111100000000000000000000000000000000000000000000000000,False
1893,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000000000000000000000,False
1894,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000000000000000000000000000000,False
1895,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111100000000000000000000,False
1896,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000,False
1897,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00001000000000100000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111,False
1898,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000010000000001000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111,False
1899,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000100000000010000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111,False
1900,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000001000000000100000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111,False
1901,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000010000000001000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111,False
1902,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000100000000010000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111,False
1903,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000010000000001000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111,False
1904,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111,False
1905,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000010000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111,False
1906,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001000000001100000000000000000000000000000000000000000000000000000000000000000000000000001111,False
1907,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100000000110000000000000000000000000000000000000000000000000000000000000000001111,False
1908,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000010000000011000000000000000000000000000000000000000000000000000000001111,False
1909,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001000000001100000000000000000000000000000000000000000000001111,False
1910,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100000000110000000000000000000000000000000000001111,False
1911,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000010000000011000000000000000000000000001111,False
1912,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001000000001100000000000000001111,False
1913,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00001000000000100000000010000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100000000110000001111,False
1914,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000010000000001000000000100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100000000110000001111,False
1915,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000100000000010000000001000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100000000110000001111,False
1916,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000001000000000100000000010000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100000000110000001111,False
1917,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000010000000001000000000100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100000000110000001111,False
1918,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000100000000010000000001000000000100000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100000000110000001111,False
1919,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000010000000001000000000100000000010000000000000000000000000000000000000000000000000000000000000000000001000000000100000000110000001111,False
1920,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100000000010000000001000000000000000000000000000000000000000000000000000000000001000000000100000000110000001111,False
1921,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000010000000001000000000100000000000000000000000000000000000000000000000001000000000100000000110000001111,False
1922,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001000000000100000000010000000000000000000000000000000000000001000000000100000000110000001111,False
1923,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100000000010000000001000000000000000000000000000001000000000100000000110000001111,False
1924,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000010000000001000000000100000000000000000001000000000100000000110000001111,False
1925,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00011000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1926,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000110000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1927,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000001100000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1928,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000011000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1929,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000110000000011000000000000000000000000000000000000000000000000000000000000000000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1930,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000001100000000110000000000000000000000000000000000000000000000000000000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1931,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000110000000011000000000000000000000000000000000000000000000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1932,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000000000000011000000001100000000000000000000000000000000000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1933,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000110000000000000000000000000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1934,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000011000000000000000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1935,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00011000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000001100000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1936,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000110000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000001100000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1937,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000001100000000110000000000000000000000000000000000000000000000000000000000000000000000011000000001100000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1938,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000011000000001100000000000000000000000000000000000000000000000000000000000011000000001100000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1939,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000110000000011000000000000000000000000000000000000000000000000011000000001100000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1940,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000001100000000110000000000000000000000000000000000000011000000001100000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1941,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000110000000011000000000000000000000000000011000000001100000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1942,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000000000000011000000001100000000000000000011000000001100000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1943,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00001100000001100000000000000000000000000000000000000000000000000000000000000000000000001100000000110000000011000000001100000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1944,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000011000000011000000000000000000000000000000000000000000000000000000000000001100000000110000000011000000001100000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1945,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000110000000110000000000000000000000000000000000000000000000000001100000000110000000011000000001100000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1946,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000001100000001100000000000000000000000000000000000000001100000000110000000011000000001100000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1947,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000011000000011000000000000000000000000000001100000000110000000011000000001100000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1948,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000001100000001100000000000000000001100000000110000000011000000001100000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1949,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00011000000000110000000000000000000000000000000000000000000000000000110000000110000000001100000000110000000011000000001100000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1950,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000110000000001100000000000000000000000000000000000000000110000000110000000001100000000110000000011000000001100000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1951,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000001100000000011000000000000000000000000000000110000000110000000001100000000110000000011000000001100000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1952,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000011000000000110000000000000000000110000000110000000001100000000110000000011000000001100000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1953,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00010000000001100000000010000000000000000000000110000000001100000000110000000110000000001100000000110000000011000000001100000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1954,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000100000000011000000000100000000000110000000001100000000110000000110000000001100000000110000000011000000001100000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1955,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000001000000000110000000001110000000001100000000110000000110000000001100000000110000000011000000001100000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1956,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000100000000011110000000101100000000110000000110000000001100000000110000000011000000001100000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1957,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000010110000001101100000010110000000110000000001100000000110000000011000000001100000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1958,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00011100000001000000000000000000000000000000001110000000111100000001110000000110000000001100000000110000000011000000001100000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1959,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000111000000010000000000000000000001110000000111100000001110000000110000000001100000000110000000011000000001100000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1960,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000001110000000100000000001110000000111100000001110000000110000000001100000000110000000011000000001100000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1961,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00111100000000000000000000111000000010000000001110000000111100000001110000000110000000001100000000110000000011000000001100000000010000000001000000000100000000010000000001000000000100000000110000001111,False
1962,00011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00011000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,True
1963,00001000000000110000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000010000000001100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,False
1964,00001000000000110000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000100000000011000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,False
1965,00001000000000110000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000001000000000110000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,False
1966,00001000000000110000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000010000000001100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,False
1967,00001000000000110000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000001000000000110000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,False
1968,00001000000000110000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000100000000011000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,False
1969,00001000000000110000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,1,00000000000000000000000000000000000000000000000000000000000000000000000000000010000000001100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,False
